Index	Reagents	Products	Rule	Energy Change
2851_1	['C(C(C)=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C=O)(C(C=O)(C)O)O)O)=O']	Knoevenagel H	-1.42
2853_0	['C(C(C)=O)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel C	-6.06
2853_1	['C(C(C)=O)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
2855_0	['C(C(C)=O)=O', 'C(CO)(C(CO)O)=O']	['C(C(C)(C(C(CO)=O)(CO)O)O)=O']	Knoevenagel C	-1.42
2855_1	['C(C(C)=O)=O', 'C(CO)(C(CO)O)=O']	['C(C(C)(C(C(CO)=O)(CO)O)O)=O']	Knoevenagel H	-1.42
2861_0	['C(C(C)=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(CO)N)(C(C(C)=O)O)O)=O']	Knoevenagel C	-6.06
2861_1	['C(C(C)=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(CO)N)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
2863_0	['C(C(C)=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(CO)N)(C(C=O)(C)O)O)=O']	Knoevenagel C	-1.42
2863_1	['C(C(C)=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(CO)N)(C(C=O)(C)O)O)=O']	Knoevenagel H	-1.42
2884_0	['C(C=O)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
2884_1	['C(C=O)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
2885_0	['C(C=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C=O)(C(C(C)=O)O)O)O)=O']	Knoevenagel C	-7.7
2885_1	['C(C=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C=O)(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-7.7
2887_0	['C(C=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C(C)=O)(C(C=O)O)O)O)=O']	Knoevenagel C	-7.7
2887_1	['C(C=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C(C)=O)(C(C=O)O)O)O)=O']	Knoevenagel H	-7.7
2891_0	['C(C=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C=O)(C(C=O)O)O)O)=O']	Knoevenagel C	-7.7
2891_1	['C(C=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C=O)(C(C=O)O)O)O)=O']	Knoevenagel H	-7.7
2893_0	['C(C=O)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
2893_1	['C(C=O)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
2897_0	['C(C=O)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(C=O)O)O)(O)=O']	Knoevenagel C	-7.7
2897_1	['C(C=O)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(C=O)O)O)(O)=O']	Knoevenagel H	-7.7
2899_0	['C(C=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(CO)N)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
2899_1	['C(C=O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(CO)N)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
2901_0	['C(C)(C(CO)O)=O', 'C=O']	['C(C)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
2901_1	['C(C)(C(CO)O)=O', 'C=O']	['C(C)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
2907_0	['C(C)(C(CO)O)=O', 'C(C)(CO)=O']	['C(C)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel C	-3.06
2907_1	['C(C)(C(CO)O)=O', 'C(C)(CO)=O']	['C(C)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel H	-3.06
2909_0	['C(C)(C(CO)O)=O', 'C(C)=O']	['C(C)(C(CO)(C(C)O)O)=O']	Knoevenagel C	-7.87
2909_1	['C(C)(C(CO)O)=O', 'C(C)=O']	['C(C)(C(CO)(C(C)O)O)=O']	Knoevenagel H	-7.87
2911_0	['C(C)(C(CO)O)=O', 'C(CN)=O']	['C(C)(C(CO)(C(CN)O)O)=O']	Knoevenagel C	-7.7
2911_1	['C(C)(C(CO)O)=O', 'C(CN)=O']	['C(C)(C(CO)(C(CN)O)O)=O']	Knoevenagel H	-7.7
2912_0	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel C	-26.95
2912_1	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel H	-26.95
2913_0	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(CO)(C(C=O)O)O)=O']	Knoevenagel C	-26.95
2913_1	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(CO)(C(C=O)O)O)=O']	Knoevenagel H	-26.95
2916_0	['C=O', 'C(C(C(C=O)O)O)=O']	['C(C(CO)(C(C=O)O)O)=O']	Knoevenagel C	-26.95
2916_1	['C=O', 'C(C(C(C=O)O)O)=O']	['C(C(CO)(C(C=O)O)O)=O']	Knoevenagel H	-26.95
2918_0	['C=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
2918_1	['C=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
2920_0	['C=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(CC(C(C(CO)(CO)O)=O)O)=O']	Knoevenagel C	-26.95
2920_1	['C=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(CC(C(C(CO)(CO)O)=O)O)=O']	Knoevenagel H	-26.95
2922_0	['C=O', 'C(C(CO)O)(CC(CO)=O)=O']	['C(C(CO)(CO)O)(CC(CO)=O)=O']	Knoevenagel C	-26.95
2922_1	['C=O', 'C(C(CO)O)(CC(CO)=O)=O']	['C(C(CO)(CO)O)(CC(CO)=O)=O']	Knoevenagel H	-26.95
2924_0	['C=O', 'C(CCO)(C(C(CO)=O)O)=O']	['C(CCO)(C(C(CO)=O)(CO)O)=O']	Knoevenagel C	-26.95
2924_1	['C=O', 'C(CCO)(C(C(CO)=O)O)=O']	['C(CCO)(C(C(CO)=O)(CO)O)=O']	Knoevenagel H	-26.95
2926_0	['C=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(CCO)O)=O)(CO)O)=O']	Knoevenagel C	-26.95
2926_1	['C=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(CCO)O)=O)(CO)O)=O']	Knoevenagel H	-26.95
2927_0	['C=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(CO)(C(CC(C=O)O)O)O)=O']	Knoevenagel C	-26.95
2927_1	['C=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(CO)(C(CC(C=O)O)O)O)=O']	Knoevenagel H	-26.95
2928_0	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel C	-26.95
2928_1	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel H	-26.95
2930_0	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(C)(C(CO)(C(C(CO)=O)O)O)=O']	Knoevenagel C	-26.95
2930_1	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(C)(C(CO)(C(C(CO)=O)O)O)=O']	Knoevenagel H	-26.95
2932_0	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C(C(C)O)=O)O)O)=O']	Knoevenagel C	-26.95
2932_1	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C(C(C)O)=O)O)O)=O']	Knoevenagel H	-26.95
2934_0	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C=O)O)O)(C(C)O)=O']	Knoevenagel C	-26.95
2934_1	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C=O)O)O)(C(C)O)=O']	Knoevenagel H	-26.95
2936_0	['C=O', 'C(CC(C(C(CO)=O)O)O)=O']	['C(CC(C(C(CO)=O)(CO)O)O)=O']	Knoevenagel C	-26.95
2936_1	['C=O', 'C(CC(C(C(CO)=O)O)O)=O']	['C(CC(C(C(CO)=O)(CO)O)O)=O']	Knoevenagel H	-26.95
2940_0	['C=O', 'C(CC(C(C(CO)O)=O)N)=O']	['C(CC(C(C(CO)(CO)O)=O)N)=O']	Knoevenagel C	-26.95
2940_1	['C=O', 'C(CC(C(C(CO)O)=O)N)=O']	['C(CC(C(C(CO)(CO)O)=O)N)=O']	Knoevenagel H	-26.95
2942_0	['C=O', 'C(C(CO)O)(CC(CN)=O)=O']	['C(C(CO)(CO)O)(CC(CN)=O)=O']	Knoevenagel C	-26.95
2942_1	['C=O', 'C(C(CO)O)(CC(CN)=O)=O']	['C(C(CO)(CO)O)(CC(CN)=O)=O']	Knoevenagel H	-26.95
2946_0	['C=O', 'C(C(C(C(CCO)N)=O)O)=O']	['C(C(C(C(CCO)N)=O)(CO)O)=O']	Knoevenagel C	-26.95
2946_1	['C=O', 'C(C(C(C(CCO)N)=O)O)=O']	['C(C(C(C(CCO)N)=O)(CO)O)=O']	Knoevenagel H	-26.95
2948_0	['C=O', 'C(C(CC(C(C=O)O)O)N)=O']	['C(C(CO)(C(CC(C=O)N)O)O)=O']	Knoevenagel C	-26.95
2948_1	['C=O', 'C(C(CC(C(C=O)O)O)N)=O']	['C(C(CO)(C(CC(C=O)N)O)O)=O']	Knoevenagel H	-26.95
2951_0	['C=O', 'C(C)(C(C(C(CN)=O)O)O)=O']	['C(C)(C(CO)(C(C(CN)=O)O)O)=O']	Knoevenagel C	-26.95
2951_1	['C=O', 'C(C)(C(C(C(CN)=O)O)O)=O']	['C(C)(C(CO)(C(C(CN)=O)O)O)=O']	Knoevenagel H	-26.95
2953_0	['C=O', 'C(C(C(C=O)O)O)(C(C)N)=O']	['C(C(CO)(C(C(C(C)N)=O)O)O)=O']	Knoevenagel C	-26.95
2953_1	['C=O', 'C(C(C(C=O)O)O)(C(C)N)=O']	['C(C(CO)(C(C(C(C)N)=O)O)O)=O']	Knoevenagel H	-26.95
2955_0	['C=O', 'C(C(C(C=O)O)O)(C(C)N)=O']	['C(C(CO)(C(C=O)O)O)(C(C)N)=O']	Knoevenagel C	-26.95
2955_1	['C=O', 'C(C(C(C=O)O)O)(C(C)N)=O']	['C(C(CO)(C(C=O)O)O)(C(C)N)=O']	Knoevenagel H	-26.95
2959_0	['C=O', 'C(C(C(CO)O)O)(CCO)=O']	['C(CCO)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-26.95
2959_1	['C=O', 'C(C(C(CO)O)O)(CCO)=O']	['C(CCO)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-26.95
2961_0	['C=O', 'C(C(CO)O)(CC(CO)O)=O']	['C(CC(CO)O)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
2961_1	['C=O', 'C(C(CO)O)(CC(CO)O)=O']	['C(CC(CO)O)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
2962_0	['C=O', 'C(C)(C(C(C(CO)O)O)O)=O']	['C(C)(C(CO)(C(C(CO)O)O)O)=O']	Knoevenagel C	-26.95
2962_1	['C=O', 'C(C)(C(C(C(CO)O)O)O)=O']	['C(C)(C(CO)(C(C(CO)O)O)O)=O']	Knoevenagel H	-26.95
2964_0	['C=O', 'C(C(C(C(CCO)O)O)O)=O']	['C(C(CO)(C(C(CCO)O)O)O)=O']	Knoevenagel C	-26.95
2964_1	['C=O', 'C(C(C(C(CCO)O)O)O)=O']	['C(C(CO)(C(C(CCO)O)O)O)=O']	Knoevenagel H	-26.95
2966_0	['C=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(CO)(C(CO)O)O)(O)=O']	Knoevenagel C	-26.95
2966_1	['C=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(CO)(C(CO)O)O)(O)=O']	Knoevenagel H	-26.95
2970_0	['C=O', 'C(C(C(CC(CO)O)=O)N)=O']	['C(C(C(CC(CO)O)=O)(CO)N)=O']	Knoevenagel C	-10.83
2970_1	['C=O', 'C(C(C(CC(CO)O)=O)N)=O']	['C(C(C(CC(CO)O)=O)(CO)N)=O']	Knoevenagel H	-10.83
2974_0	['C=O', 'C(C(C(C=O)O)N)(CCO)=O']	['C(C(CO)(C(C(CCO)=O)N)O)=O']	Knoevenagel C	-26.95
2974_1	['C=O', 'C(C(C(C=O)O)N)(CCO)=O']	['C(C(CO)(C(C(CCO)=O)N)O)=O']	Knoevenagel H	-26.95
2976_0	['C=O', 'C(C(C(C=O)O)N)(CCO)=O']	['C(C(CO)(C(C=O)O)N)(CCO)=O']	Knoevenagel C	-22.27
2976_1	['C=O', 'C(C(C(C=O)O)N)(CCO)=O']	['C(C(CO)(C(C=O)O)N)(CCO)=O']	Knoevenagel H	-22.27
2978_0	['C=O', 'C(C(C(C(C(C)=O)N)O)O)=O']	['C(C(CO)(C(C(C(C)=O)N)O)O)=O']	Knoevenagel C	-26.95
2978_1	['C=O', 'C(C(C(C(C(C)=O)N)O)O)=O']	['C(C(CO)(C(C(C(C)=O)N)O)O)=O']	Knoevenagel H	-26.95
2980_0	['C=O', 'C(C(C(C(C(C)=O)N)O)O)=O']	['C(C(C(C(C(C)=O)(CO)N)O)O)=O']	Knoevenagel C	-22.27
2980_1	['C=O', 'C(C(C(C(C(C)=O)N)O)O)=O']	['C(C(C(C(C(C)=O)(CO)N)O)O)=O']	Knoevenagel H	-22.27
2984_0	['C=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(CO)O)=O']	Knoevenagel C	-26.95
2984_1	['C=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(CO)O)=O']	Knoevenagel H	-26.95
2986_0	['C=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(CO)O)=O']	Knoevenagel C	-26.95
2986_1	['C=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(CO)O)=O']	Knoevenagel H	-26.95
2988_0	['C=O', 'C(C(C(CC(CO)=O)N)O)=O']	['C(C(CO)(C(CC(CO)=O)N)O)=O']	Knoevenagel C	-26.95
2988_1	['C=O', 'C(C(C(CC(CO)=O)N)O)=O']	['C(C(CO)(C(CC(CO)=O)N)O)=O']	Knoevenagel H	-26.95
2990_0	['C=O', 'C(C(C(C(C(C)=O)O)N)O)=O']	['C(C(CO)(C(C(C(C)=O)O)N)O)=O']	Knoevenagel C	-26.95
2990_1	['C=O', 'C(C(C(C(C(C)=O)O)N)O)=O']	['C(C(CO)(C(C(C(C)=O)O)N)O)=O']	Knoevenagel H	-26.95
2992_0	['C=O', 'C(C(C(C(C(C)=O)O)N)O)=O']	['C(C(C(C(C(C)=O)(CO)O)N)O)=O']	Knoevenagel C	-26.95
2992_1	['C=O', 'C(C(C(C(C(C)=O)O)N)O)=O']	['C(C(C(C(C(C)=O)(CO)O)N)O)=O']	Knoevenagel H	-26.95
2994_0	['C=O', 'C(CC(C(C(C=O)O)N)O)=O']	['C(C(CO)(C(C(CC=O)O)N)O)=O']	Knoevenagel C	-26.95
2994_1	['C=O', 'C(CC(C(C(C=O)O)N)O)=O']	['C(C(CO)(C(C(CC=O)O)N)O)=O']	Knoevenagel H	-26.95
2996_0	['C=O', 'C1(CC(C(C(CO)O)O1)O)=O']	['C1(C(CO)C(C(C(CO)O)O1)O)=O']	Knoevenagel C	-29.45
2998_0	['C=O', 'C1(COC(C(CO)O)C1O)=O']	['C1(COC(C(CO)O)C1(CO)O)=O']	Knoevenagel C	-32.77
2998_1	['C=O', 'C1(COC(C(CO)O)C1O)=O']	['C1(COC(C(CO)O)C1(CO)O)=O']	Knoevenagel H	-32.77
3000_0	['C=O', 'C1(C(C(CO)O)OC(C1)O)=O']	['C1(CC(OC1(CO)C(CO)O)O)=O']	Knoevenagel C	-19.77
3000_1	['C=O', 'C1(C(C(CO)O)OC(C1)O)=O']	['C1(CC(OC1(CO)C(CO)O)O)=O']	Knoevenagel H	-19.77
3002_0	['C=O', 'C(C)(C1C(C(C(O1)O)O)O)=O']	['C(C)(C1(CO)C(C(C(O1)O)O)O)=O']	Knoevenagel C	-19.77
3002_1	['C=O', 'C(C)(C1C(C(C(O1)O)O)O)=O']	['C(C)(C1(CO)C(C(C(O1)O)O)O)=O']	Knoevenagel H	-19.77
3004_0	['C=O', 'C1(CC(C(C(CO)O1)O)O)=O']	['C1(C(CO)C(C(C(CO)O1)O)O)=O']	Knoevenagel C	-29.45
3006_0	['C=O', 'C1(COC(CO)C(C1O)O)=O']	['C1(COC(CO)C(C1(CO)O)O)=O']	Knoevenagel C	-32.77
3006_1	['C=O', 'C1(COC(CO)C(C1O)O)=O']	['C1(COC(CO)C(C1(CO)O)O)=O']	Knoevenagel H	-32.77
3008_0	['C=O', 'C1(C(C(CO)OC(C1)O)O)=O']	['C1(CC(O)OC(CO)C1(CO)O)=O']	Knoevenagel C	-32.77
3008_1	['C=O', 'C1(C(C(CO)OC(C1)O)O)=O']	['C1(CC(O)OC(CO)C1(CO)O)=O']	Knoevenagel H	-32.77
3010_0	['C=O', 'C1(C(C(O)OC(CO)C1)O)=O']	['C1(CC(CO)OC(C1(CO)O)O)=O']	Knoevenagel C	-32.77
3010_1	['C=O', 'C1(C(C(O)OC(CO)C1)O)=O']	['C1(CC(CO)OC(C1(CO)O)O)=O']	Knoevenagel H	-32.77
3012_0	['C=O', 'C1(C(CO)OC(C(C1)O)O)=O']	['C1(CC(C(OC1(CO)CO)O)O)=O']	Knoevenagel C	-19.77
3012_1	['C=O', 'C1(C(CO)OC(C(C1)O)O)=O']	['C1(CC(C(OC1(CO)CO)O)O)=O']	Knoevenagel H	-19.77
3014_0	['C=O', 'C1(CC(C(C(CO1)O)O)O)=O']	['C1(C(CO)C(C(C(CO1)O)O)O)=O']	Knoevenagel C	-29.45
3016_0	['C=O', 'C1(COCC(C(C1O)O)O)=O']	['C1(COCC(C(C1(CO)O)O)O)=O']	Knoevenagel C	-32.77
3016_1	['C=O', 'C1(COCC(C(C1O)O)O)=O']	['C1(COCC(C(C1(CO)O)O)O)=O']	Knoevenagel H	-32.77
3018_0	['C=O', 'C1(C(C(COC(C1)O)O)O)=O']	['C1(CC(O)OCC(C1(CO)O)O)=O']	Knoevenagel C	-32.77
3018_1	['C=O', 'C1(C(C(COC(C1)O)O)O)=O']	['C1(CC(O)OCC(C1(CO)O)O)=O']	Knoevenagel H	-32.77
3020_0	['C=O', 'C1(C(C(O)OCC(C1)O)O)=O']	['C1(CC(COC(C1(CO)O)O)O)=O']	Knoevenagel C	-32.77
3020_1	['C=O', 'C1(C(C(O)OCC(C1)O)O)=O']	['C1(CC(COC(C1(CO)O)O)O)=O']	Knoevenagel H	-32.77
3022_0	['C=O', 'C1(C(COC(C(C1)O)O)O)=O']	['C1(CC(C(O)OCC1(CO)O)O)=O']	Knoevenagel C	-32.77
3022_1	['C=O', 'C1(C(COC(C(C1)O)O)O)=O']	['C1(CC(C(O)OCC1(CO)O)O)=O']	Knoevenagel H	-32.77
3024_0	['C=O', 'C1(C(C(C(O)OCC1)O)O)=O']	['C1(CCOC(C(C1(CO)O)O)O)=O']	Knoevenagel C	-32.77
3024_1	['C=O', 'C1(C(C(C(O)OCC1)O)O)=O']	['C1(CCOC(C(C1(CO)O)O)O)=O']	Knoevenagel H	-32.77
3028_0	['C=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(CO)O)=O)=O']	Knoevenagel C	-26.95
3028_1	['C=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(CO)O)=O)=O']	Knoevenagel H	-26.95
3030_0	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(CO)(C(C(C=C)=O)O)O)=O']	Knoevenagel C	-26.95
3030_1	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(CO)(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-26.95
3032_0	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(CO)O)O)=O']	Knoevenagel C	-26.95
3032_1	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(CO)O)O)=O']	Knoevenagel H	-26.95
3034_0	['C=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(CO)(C(C=CC=O)O)O)=O']	Knoevenagel C	-26.95
3034_1	['C=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(CO)(C(C=CC=O)O)O)=O']	Knoevenagel H	-26.95
3036_0	['C=O', 'C(C(C(N)=CC(CO)O)O)=O']	['C(C(C(N)=CC(CO)O)(CO)O)=O']	Knoevenagel C	-26.95
3036_1	['C=O', 'C(C(C(N)=CC(CO)O)O)=O']	['C(C(C(N)=CC(CO)O)(CO)O)=O']	Knoevenagel H	-26.95
3038_0	['C=O', 'C(C(C(CO)N)O)=O']	['C(C(CO)(C(CO)N)O)=O']	Knoevenagel C	-26.95
3038_1	['C=O', 'C(C(C(CO)N)O)=O']	['C(C(CO)(C(CO)N)O)=O']	Knoevenagel H	-26.95
3040_0	['C=O', 'C(CC(C(C(CO)N)O)=O)=O']	['C(CC(C(CO)(C(CO)N)O)=O)=O']	Knoevenagel C	-14.13
3040_1	['C=O', 'C(CC(C(C(CO)N)O)=O)=O']	['C(CC(C(CO)(C(CO)N)O)=O)=O']	Knoevenagel H	-14.13
3044_0	['C=O', 'C(CC(C=O)N)(C(CO)O)=O']	['C(CC(C=O)N)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
3044_1	['C=O', 'C(CC(C=O)N)(C(CO)O)=O']	['C(CC(C=O)N)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
3046_0	['C=O', 'C(CC(C=O)O)(C(CN)O)=O']	['C(CC(C=O)O)(C(CO)(CN)O)=O']	Knoevenagel C	-26.95
3046_1	['C=O', 'C(CC(C=O)O)(C(CN)O)=O']	['C(CC(C=O)O)(C(CO)(CN)O)=O']	Knoevenagel H	-26.95
3048_0	['C=O', 'C(C(C(C(CCO)=O)O)N)=O']	['C(C(CO)(C(C(CCO)=O)O)N)=O']	Knoevenagel C	-22.27
3048_1	['C=O', 'C(C(C(C(CCO)=O)O)N)=O']	['C(C(CO)(C(C(CCO)=O)O)N)=O']	Knoevenagel H	-22.27
3050_0	['C=O', 'C(C(C(C(CCO)=O)O)N)=O']	['C(C(CO)(C(C=O)N)O)(CCO)=O']	Knoevenagel C	-26.95
3050_1	['C=O', 'C(C(C(C(CCO)=O)O)N)=O']	['C(C(CO)(C(C=O)N)O)(CCO)=O']	Knoevenagel H	-26.95
3052_0	['C=O', 'C(C(C(C=O)O)O)(CCN)=O']	['C(C(CO)(C(C(CCN)=O)O)O)=O']	Knoevenagel C	-26.95
3052_1	['C=O', 'C(C(C(C=O)O)O)(CCN)=O']	['C(C(CO)(C(C(CCN)=O)O)O)=O']	Knoevenagel H	-26.95
3054_0	['C=O', 'C(C(C(C=O)O)O)(CCN)=O']	['C(C(CO)(C(C=O)O)O)(CCN)=O']	Knoevenagel C	-26.95
3054_1	['C=O', 'C(C(C(C=O)O)O)(CCN)=O']	['C(C(CO)(C(C=O)O)O)(CCN)=O']	Knoevenagel H	-26.95
3056_0	['C=O', 'C(CC(C(C(C=O)O)O)N)=O']	['C(C(CO)(C(C(CC=O)N)O)O)=O']	Knoevenagel C	-26.95
3056_1	['C=O', 'C(CC(C(C(C=O)O)O)N)=O']	['C(C(CO)(C(C(CC=O)N)O)O)=O']	Knoevenagel H	-26.95
3058_0	['C=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(C(CO)(C1(CC(CO1)O)O)O)=O']	Knoevenagel C	-26.95
3058_1	['C=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(C(CO)(C1(CC(CO1)O)O)O)=O']	Knoevenagel H	-26.95
3060_0	['C=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(C1(CO)C(CC(CO)(O1)O)O)=O']	Knoevenagel C	-19.77
3060_1	['C=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(C1(CO)C(CC(CO)(O1)O)O)=O']	Knoevenagel H	-19.77
3062_0	['C=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(C1(CO)C(C(C(C)(O1)O)O)O)=O']	Knoevenagel C	-19.77
3062_1	['C=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(C1(CO)C(C(C(C)(O1)O)O)O)=O']	Knoevenagel H	-19.77
3064_0	['C=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(C(CO)(C1C(CC(O)O1)O)O)=O']	Knoevenagel C	-26.95
3064_1	['C=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(C(CO)(C1C(CC(O)O1)O)O)=O']	Knoevenagel H	-26.95
3066_0	['C=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(C1(CO)C(C(CC(O1)O)O)O)=O']	Knoevenagel C	-19.77
3066_1	['C=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(C1(CO)C(C(CC(O1)O)O)O)=O']	Knoevenagel H	-19.77
3074_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-7.87
3074_1	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-7.87
3076_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C)(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.87
3076_1	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C)(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.87
3078_0	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(CN)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-7.7
3078_1	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C(C(CN)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-7.7
3080_0	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C)(C(C(CN)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
3080_1	['C(C(C(C(C)=O)O)O)=O', 'C(CN)=O']	['C(C)(C(C(CN)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
3094_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-3.06
3094_1	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-3.06
3096_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel C	-3.06
