Index	Reagents	Products	Rule	Energy Change
792_1	['O', 'C(C(CCO)=O)=O']	['C(C(CCO)O)(O)=O']	Cannizarro 1	-15.27
803_0	['C(C(C(C(CO)O)O)N)=O']	['C(C(CO)O)=O', 'C(CN)=O']	Retro Aldol	-23.95
803_1	['C(C(C(C(CO)O)O)N)=O']	['C(C(CO)O)=O', 'C(CN)=O']	Knoevenagel H (inv)	-23.95
804_0	['C(C(C(C(C(CO)O)O)O)N)=O']	['C(C(C(CO)O)O)=O', 'C(CN)=O']	Retro Aldol	-23.95
804_1	['C(C(C(C(C(CO)O)O)O)N)=O']	['C(C(C(CO)O)O)=O', 'C(CN)=O']	Knoevenagel H (inv)	-23.95
805_0	['C(C(C(CN)O)N)=O']	['C(CN)=O', 'C(CN)=O']	Retro Aldol	-23.95
805_1	['C(C(C(CN)O)N)=O']	['C(CN)=O', 'C(CN)=O']	Knoevenagel H (inv)	-23.95
826_0	['C(C(C(C(CO)O)O)O)=O']	['C(CO)(C(C(CO)O)O)=O']	Keto-enol migration twice	-2.0
827_0	['C(C(C(C(C(CO)O)O)O)O)=O']	['C(CO)(C(C(C(CO)O)O)O)=O']	Keto-enol migration twice	-2.0
829_0	['C(C(C(CN)O)O)=O']	['C(CO)(C(CN)O)=O']	Keto-enol migration twice	-2.0
833_0	['C(CNCC(CO)=O)=O']	['C(C(CNCC=O)O)=O']	Keto-enol migration twice	-28.64
835_0	['C(CNCC=O)(C(CO)O)=O']	['C(CNCC(C(CO)=O)O)=O']	Keto-enol migration twice	-30.64
838_0	['C(CC(C=O)O)=O']	['C(CC(CO)=O)=O']	Keto-enol migration twice	-10.19
845_0	['C(C(C(CO)NCC=O)O)=O']	['C(CNC(C(CO)=O)CO)=O']	Keto-enol migration twice	-2.0
846_0	['C(C(CN)O)=O']	['C(CO)(CN)=O']	Keto-enol migration twice	-2.0
847_0	['C(C(C(CO)N)O)=O']	['C(CO)(C(CO)N)=O']	Keto-enol migration twice	-2.0
849_0	['C(C(C(CN)O)O)=O']	['O', 'C1(CNCC1O)=O']	Amadori/Heyns Rearrangement	-96.69
851_0	['C(C(C(CN)O)N)=O', 'C(CO)(CO)=O']	['O', 'C(C(C(CN)O)NC(C=O)CO)=O']	Amadori/Heyns Rearrangement	-9.58
853_0	['C(C(C(CN)O)N)=O', 'C(CO)(CO)=O']	['O', 'C(C(C(CNC(C=O)CO)O)N)=O']	Amadori/Heyns Rearrangement	-9.58
855_0	['C(C(C(CN)O)N)=O', 'C(CO)(CN)=O']	['O', 'C(C(C(CN)O)NC(C=O)CN)=O']	Amadori/Heyns Rearrangement	-9.76
857_0	['C(C(C(CN)O)N)=O', 'C(CO)(CN)=O']	['O', 'C(C(C(CNC(C=O)CN)O)N)=O']	Amadori/Heyns Rearrangement	-9.76
859_0	['C(C(C(CN)O)N)=O', 'C(C(CN)O)=O']	['O', 'C(C(C(CN)O)NCC(CN)=O)=O']	Amadori/Heyns Rearrangement	-20.49
875_0	['C(C(CO)N)=O', 'C(CC(C=O)O)=O']	['O', 'C(C(CO)NCC(CC=O)=O)=O']	Amadori/Heyns Rearrangement	-1.1
887_0	['C(C(C(C(CO)O)O)O)=O', 'C(CN)O']	['O', 'C(CNCCO)(C(C(CO)O)O)=O']	Amadori/Heyns Rearrangement	-34.52
895_0	['C(C(C(CN)O)O)=O', 'C(CN)O']	['O', 'C(CNCCO)(C(CN)O)=O']	Amadori/Heyns Rearrangement	-34.52
897_0	['C(C(C(CN)O)O)=O', 'C(CN)(O)=O']	['O', 'C(CNCC(O)=O)(C(CN)O)=O']	Amadori/Heyns Rearrangement	-19.69
901_0	['C(C(C(CN)O)O)=O', 'C(C(CN)O)=O']	['O', 'C(C(CNCC(C(CN)O)=O)O)=O']	Amadori/Heyns Rearrangement	-23.56
910_0	['C(CO)(CO)=O', 'C(CNCC=O)=O']	['O', 'C(C(CO)N(CC=O)CC=O)=O']	Amadori/Heyns Rearrangement	-29.25
912_0	['C(CO)(CO)=O', 'C(CN)O']	['O', 'C(C(CO)NCCO)=O']	Amadori/Heyns Rearrangement	-23.61
914_0	['C(CO)(CO)=O', 'C(CN)(O)=O']	['O', 'C(C(CO)NCC(O)=O)=O']	Amadori/Heyns Rearrangement	-8.79
921_0	['C(CO)(C(CO)O)=O', 'C(CN)O']	['O', 'C(C(C(CO)O)NCCO)=O']	Amadori/Heyns Rearrangement	-23.79
923_0	['C(CO)(C(CO)O)=O', 'C(CN)O']	['O', 'C(CO)(C(CO)NCCO)=O']	Amadori/Heyns Rearrangement	-25.79
923_1	['C(CO)(C(CO)O)=O', 'C(CN)O']	['O', 'C(CO)(C(CO)NCCO)=O']	Amadori Rearrangement	-25.79
925_0	['C(CO)(C(CO)O)=O', 'C(CN)(O)=O']	['O', 'C(C(C(CO)O)NCC(O)=O)=O']	Amadori/Heyns Rearrangement	-8.96
927_0	['C(CO)(C(CO)O)=O', 'C(CN)(O)=O']	['O', 'C(CNC(C(CO)=O)CO)(O)=O']	Amadori/Heyns Rearrangement	-10.96
927_1	['C(CO)(C(CO)O)=O', 'C(CN)(O)=O']	['O', 'C(CNC(C(CO)=O)CO)(O)=O']	Amadori Rearrangement	-10.96
932_0	['C(CNCC(CO)=O)=O', 'C(CN)O']	['O', 'C(C(CNCC=O)NCCO)=O']	Amadori/Heyns Rearrangement	-23.79
934_0	['C(CNCC(CO)=O)=O', 'C(CN)(O)=O']	['O', 'C(C(CNCC=O)NCC(O)=O)=O']	Amadori/Heyns Rearrangement	-8.96
942_0	['C(CO)(CN)=O', 'C(CNCC=O)=O']	['O', 'C(C(CN)N(CC=O)CC=O)=O']	Amadori/Heyns Rearrangement	-29.42
948_0	['C(CO)(CN)=O', 'C(CC(C=O)O)=O']	['O', 'C(CC(CNCC(CO)=O)=O)=O']	Amadori/Heyns Rearrangement	-1.1
972_0	['C(CNCC=O)=O', 'C(CC(C=O)O)=O']	['O', 'C(CC(CN(CC=O)CC=O)=O)=O']	Amadori/Heyns Rearrangement	-48.34
974_0	['C(CNCC=O)=O', 'C(CC(CO)=O)=O']	['O', 'C(CN(CC=O)C(C=O)CC=O)=O']	Amadori/Heyns Rearrangement	-21.24
980_0	['C(CNCC=O)=O', 'C(C(CN)O)=O']	['O', 'C(CN(CC=O)CC(CN)=O)=O']	Amadori/Heyns Rearrangement	-40.15
982_0	['C(CN)O', 'C(CC(C=O)O)=O']	['O', 'C(CC(CNCCO)=O)=O']	Amadori/Heyns Rearrangement	-42.7
984_0	['C(CN)O', 'C(CC(CO)=O)=O']	['O', 'C(CC(C=O)NCCO)=O']	Amadori/Heyns Rearrangement	-15.6
990_0	['C(CN)O', 'C(C(CNCC=O)O)=O']	['O', 'C(CNCC(CNCCO)=O)=O']	Amadori/Heyns Rearrangement	-3.88
992_0	['C(CN)O', 'C(C(CN)O)=O']	['O', 'C(CNCCO)(CN)=O']	Amadori/Heyns Rearrangement	-6.94
994_0	['C(CN)O', 'C(C(C(CO)N)O)=O']	['O', 'C(CNCCO)(C(CO)N)=O']	Amadori/Heyns Rearrangement	-6.94
996_0	['C(CN)(O)=O', 'C(CC(C=O)O)=O']	['O', 'C(CC(CNCC(O)=O)=O)=O']	Amadori/Heyns Rearrangement	-27.88
998_0	['C(CN)(O)=O', 'C(CC(CO)=O)=O']	['O', 'C(CC(C=O)NCC(O)=O)=O']	Amadori/Heyns Rearrangement	-0.78
1010_0	['C(CC(C=O)O)=O', 'C(C(CN)O)=O']	['O', 'C(C(CNCC(CC=O)=O)O)=O']	Amadori/Heyns Rearrangement	-31.74
1023_0	['N', 'C(C(C(C(CO)O)O)O)=O']	['O', 'C(CN)(C(C(CO)O)O)=O']	Amadori/Heyns Rearrangement	-20.34
1024_0	['N', 'C(C(C(C(C(CO)O)O)O)O)=O']	['O', 'C(CN)(C(C(C(CO)O)O)O)=O']	Amadori/Heyns Rearrangement	-20.34
1026_0	['N', 'C(C(C(CN)O)O)=O']	['O', 'C(CN)(C(CN)O)=O']	Amadori/Heyns Rearrangement	-20.34
1027_0	['N', 'C(CO)(CO)=O']	['O', 'C(C(CO)N)=O']	Amadori/Heyns Rearrangement	-9.43
1028_0	['N', 'C(CO)(C(CO)O)=O']	['O', 'C(C(C(CO)O)N)=O']	Amadori/Heyns Rearrangement	-9.61
1029_0	['N', 'C(CO)(C(CO)O)=O']	['O', 'C(CO)(C(CO)N)=O']	Amadori/Heyns Rearrangement	-11.61
1029_1	['N', 'C(CO)(C(CO)O)=O']	['O', 'C(CO)(C(CO)N)=O']	Amadori Rearrangement	-11.61
1031_0	['N', 'C(CNCC(CO)=O)=O']	['O', 'C(C(CNCC=O)N)=O']	Amadori/Heyns Rearrangement	-12.67
1033_0	['N', 'C(CNCC=O)(C(CO)O)=O']	['O', 'C(CO)(C(CNCC=O)N)=O']	Amadori/Heyns Rearrangement	-14.68
1039_0	['N', 'C(CC(C=O)O)=O']	['O', 'C(CC(CN)=O)=O']	Amadori/Heyns Rearrangement	-28.52
1041_0	['N', 'C(CC(CO)=O)=O']	['O', 'C(CC(C=O)N)=O']	Amadori/Heyns Rearrangement	-1.42
1049_0	['N', 'C(C(C(CO)NCC=O)O)=O']	['O', 'C(CNC(C(CN)=O)CO)=O']	Amadori/Heyns Rearrangement	-20.34
1054_0	['C(C(CO)O)=O', 'C(C(C(CN)O)N)=O']	['O', 'C(C(C(CN)O)NCC(CO)=O)=O']	Amadori/Heyns Rearrangement	-20.49
1055_0	['C(C(CO)O)=O', 'C(C(C(CN)O)N)=O']	['O', 'C(C(C(CNCC(CO)=O)O)N)=O']	Amadori/Heyns Rearrangement	-20.49
1057_0	['C(C(CO)O)=O', 'C(C(C(CN)O)O)=O']	['O', 'C(C(C(CNCC(CO)=O)O)O)=O']	Amadori/Heyns Rearrangement	-23.56
1064_0	['C(C(CO)O)=O', 'C(CNCC=O)=O']	['O', 'C(CN(CC=O)CC(CO)=O)=O']	Amadori/Heyns Rearrangement	-40.15
1066_0	['C(C(CO)O)=O', 'C(CN)O']	['O', 'C(CO)(CNCCO)=O']	Amadori/Heyns Rearrangement	-34.52
1068_0	['C(C(CO)O)=O', 'C(CN)(O)=O']	['O', 'C(CNCC(CO)=O)(O)=O']	Amadori/Heyns Rearrangement	-19.69
1070_0	['C(C(CO)O)=O', 'C(C(CN)O)=O']	['O', 'C(C(CNCC(CO)=O)O)=O']	Amadori/Heyns Rearrangement	-23.56
1076_0	['C(C(C(CO)O)O)=O', 'C(CN)O']	['O', 'C(CNCCO)(C(CO)O)=O']	Amadori/Heyns Rearrangement	-34.52
1078_0	['C(C(C(CO)O)O)=O', 'C(CN)(O)=O']	['O', 'C(CNCC(O)=O)(C(CO)O)=O']	Amadori/Heyns Rearrangement	-19.69
1088_0	['C(CN)=O', 'C(CNCC(CO)=O)=O']	['O', 'C(CNC(C=O)CNCC=O)=O']	Amadori/Heyns Rearrangement	-12.83
1094_0	['C(CN)=O', 'C(CC(C=O)O)=O']	['O', 'C(CC(CNCC=O)=O)=O']	Amadori/Heyns Rearrangement	-1.1
1106_0	['C(CO)=O', 'C(C(C(C(CO)O)O)N)=O']	['O', 'C(C(C(C(CO)O)O)NCC=O)=O']	Amadori/Heyns Rearrangement	-21.51
1107_0	['C(CO)=O', 'C(C(C(CN)O)N)=O']	['O', 'C(C(C(CN)O)NCC=O)=O']	Amadori/Heyns Rearrangement	-21.51
1108_0	['C(CO)=O', 'C(C(C(CN)O)N)=O']	['O', 'C(C(C(CNCC=O)O)N)=O']	Amadori/Heyns Rearrangement	-24.58
1110_0	['C(CO)=O', 'C(C(C(CN)O)O)=O']	['O', 'C(C(C(CNCC=O)O)O)=O']	Amadori/Heyns Rearrangement	-24.58
1112_0	['C(CO)=O', 'C(CNCC(CO)=O)=O']	['O', 'C(CN(CC=O)CC(CO)=O)=O']	Amadori/Heyns Rearrangement	-41.18
1116_0	['C(CO)=O', 'C(CNCC=O)=O']	['O', 'C(CN(CC=O)CC=O)=O']	Amadori/Heyns Rearrangement	-41.18
1118_0	['C(CO)=O', 'C(CN)O']	['O', 'C(CNCCO)=O']	Amadori/Heyns Rearrangement	-35.54
1120_0	['C(CO)=O', 'C(CN)(O)=O']	['O', 'C(CNCC(O)=O)=O']	Amadori/Heyns Rearrangement	-20.72
1122_0	['C(CO)=O', 'C(C(CO)(C(CN)O)O)=O']	['O', 'C(C(CO)(C(CNCC=O)O)O)=O']	Amadori/Heyns Rearrangement	-24.58
1124_0	['C(CO)=O', 'C(C(C(CN)O)O)(O)=O']	['O', 'C(C(C(CNCC=O)O)O)(O)=O']	Amadori/Heyns Rearrangement	-24.58
1126_0	['C(CO)=O', 'C(C(CNCC=O)O)=O']	['O', 'C(C(CN(CC=O)CC=O)O)=O']	Amadori/Heyns Rearrangement	-10.54
1127_0	['C(CO)=O', 'C(C(CN)O)=O']	['O', 'C(C(CNCC=O)O)=O']	Amadori/Heyns Rearrangement	-24.58
1130_0	['C=O', 'O', 'C(C(C(C(CO)O)O)N)=O']	['C(O)=O', 'C(C(C(C(CO)N)O)O)O']	Cannizarro 2, HCHO (oxidation)	-52.52
1132_0	['C=O', 'O', 'C(C(C(C(C(CO)O)O)O)N)=O']	['C(O)=O', 'C(C(C(C(C(CO)N)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-52.52
1134_0	['C=O', 'O', 'C(C(C(CN)O)N)=O']	['C(O)=O', 'C(C(C(CN)O)N)O']	Cannizarro 2, HCHO (oxidation)	-52.52
1136_0	['C=O', 'O', 'C(C(CO)N)=O']	['C(O)=O', 'C(C(CO)N)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1138_0	['C=O', 'O', 'C(C(C(C(CO)O)O)O)=O']	['C(O)=O', 'C(C(C(C(CO)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1140_0	['C=O', 'O', 'C(C(C(C(C(CO)O)O)O)O)=O']	['C(O)=O', 'C(C(C(C(C(CO)O)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1142_0	['C=O', 'O', 'C(C(C(CN)O)O)=O']	['C(O)=O', 'C(C(C(CN)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1144_0	['C=O', 'O', 'C(C(C(CO)O)N)=O']	['C(O)=O', 'C(C(C(CO)O)N)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1145_0	['C=O', 'O', 'C(C=O)=O']	['C(CO)=O', 'C(O)=O']	Cannizarro 2, HCHO (oxidation)	-21.92
1146_0	['C=O', 'O', 'C(CNCC(CO)=O)=O']	['C(O)=O', 'C(CO)(CNCCO)=O']	Cannizarro 2, HCHO (oxidation)	-55.59
1147_0	['C=O', 'O', 'C(CNCC=O)(C(CO)O)=O']	['C(O)=O', 'C(CNCCO)(C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-55.59
1148_0	['C=O', 'O', 'C(CNCC=O)=O']	['C(O)=O', 'C(CNCCO)=O']	Cannizarro 2, HCHO (oxidation)	-55.59
1150_0	['C=O', 'O', 'C(C(CO)(C(C(CO)O)O)O)=O']	['C(O)=O', 'C(C(CO)(C(C(CO)O)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1152_0	['C=O', 'O', 'C(C(CO)(C(CN)O)O)=O']	['C(O)=O', 'C(C(CO)(C(CN)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1154_0	['C=O', 'O', 'C(C(C(CO)O)(C(CN)O)O)=O']	['C(O)=O', 'C(C(C(CO)O)(C(CN)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1156_0	['C=O', 'O', 'C(C(CO)(CO)O)=O']	['C(O)=O', 'C(C(CO)(CO)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1158_0	['C=O', 'O', 'C(C(CO)(C(CO)O)O)=O']	['C(O)=O', 'C(C(CO)(C(CO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1160_0	['C=O', 'O', 'C(C(C(CO)O)(C(CO)O)O)=O']	['C(O)=O', 'C(C(C(CO)O)(C(CO)O)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1161_0	['C=O', 'O', 'C(CC=O)=O']	['C(O)=O', 'C(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-12.12
1163_0	['C=O', 'O', 'C(C(C)=O)=O']	['C(O)=O', 'C(C)(CO)=O']	Cannizarro 2, HCHO (oxidation)	-23.3
1165_0	['C=O', 'O', 'C(C(CCO)=O)=O']	['C(O)=O', 'C(CO)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
1166_0	['C=O', 'O', 'C(CC(C=O)O)=O']	['C(O)=O', 'C(CC(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
1168_0	['C=O', 'O', 'C(CC(C=O)O)=O']	['C(O)=O', 'C(C(CCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
1169_0	['C=O', 'O', 'C(CC(CO)=O)=O']	['C(O)=O', 'C(CO)(CCO)=O']	Cannizarro 2, HCHO (oxidation)	-16.76
1173_0	['C=O', 'O', 'C(C)=O']	['C(O)=O', 'CCO']	Cannizarro 2, HCHO (oxidation)	-25.39
1175_0	['C=O', 'O', 'C(C(CNCC=O)O)=O']	['C(O)=O', 'C(CNCC(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
1177_0	['C=O', 'O', 'C(C(CNCC=O)O)=O']	['C(O)=O', 'C(C(CNCCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-24.95
1179_0	['C=O', 'O', 'C(C(C(CO)NCC=O)O)=O']	['C(O)=O', 'C(CNC(CO)C(CO)O)=O']	Cannizarro 2, HCHO (oxidation)	-55.59
1181_0	['C=O', 'O', 'C(C(C(CO)NCC=O)O)=O']	['C(O)=O', 'C(C(C(CO)NCCO)O)=O']	Cannizarro 2, HCHO (oxidation)	-55.59
1183_0	['C=O', 'O', 'C(C(CN)O)=O']	['C(O)=O', 'C(C(CN)O)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1184_0	['C=O', 'O', 'C(C(C(CO)N)O)=O']	['C(O)=O', 'C(C(C(CO)O)N)O']	Cannizarro 2, HCHO (oxidation)	-24.95
1186_0	['C=O', 'O', 'C(C(C(C(CO)O)O)N)=O']	['CO', 'C(C(C(C(CO)O)O)N)(O)=O']	Cannizarro 2, HCHO (reduction)	-57.75
1188_0	['C=O', 'O', 'C(C(C(C(C(CO)O)O)O)N)=O']	['CO', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	Cannizarro 2, HCHO (reduction)	-57.75
1190_0	['C=O', 'O', 'C(C(C(CN)O)N)=O']	['CO', 'C(C(C(CN)O)N)(O)=O']	Cannizarro 2, HCHO (reduction)	-57.75
1192_0	['C=O', 'O', 'C(C(CO)N)=O']	['CO', 'C(C(CO)N)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1193_0	['C=O', 'O', 'C(C(C(C(CO)O)O)O)=O']	['CO', 'C(C(C(C(CO)O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1194_0	['C=O', 'O', 'C(C(C(C(C(CO)O)O)O)O)=O']	['CO', 'C(C(C(C(C(CO)O)O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1195_0	['C=O', 'O', 'C(C(C(CN)O)O)=O']	['CO', 'C(C(C(CN)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1197_0	['C=O', 'O', 'C(C(C(CO)O)N)=O']	['CO', 'C(C(C(CO)O)N)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1199_0	['C=O', 'O', 'C(C=O)=O']	['CO', 'C(C(O)=O)=O']	Cannizarro 2, HCHO (reduction)	-26.42
1200_0	['C=O', 'O', 'C(CNCC(CO)=O)=O']	['CO', 'C(CNCC(CO)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-60.81
1201_0	['C=O', 'O', 'C(CNCC=O)(C(CO)O)=O']	['CO', 'C(CNCC(O)=O)(C(CO)O)=O']	Cannizarro 2, HCHO (reduction)	-60.81
1202_0	['C=O', 'O', 'C(CNCC=O)=O']	['CO', 'C(CNCC(O)=O)=O']	Cannizarro 2, HCHO (reduction)	-60.81
1204_0	['C=O', 'O', 'C(C(CO)(C(C(CO)O)O)O)=O']	['CO', 'C(C(CO)(C(C(CO)O)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1206_0	['C=O', 'O', 'C(C(CO)(C(CN)O)O)=O']	['CO', 'C(C(CO)(C(CN)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1208_0	['C=O', 'O', 'C(C(C(CO)O)(C(CN)O)O)=O']	['CO', 'C(C(C(CO)O)(C(CN)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1210_0	['C=O', 'O', 'C(C(CO)(CO)O)=O']	['CO', 'C(C(CO)(CO)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1212_0	['C=O', 'O', 'C(C(CO)(C(CO)O)O)=O']	['CO', 'C(C(CO)(C(CO)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1214_0	['C=O', 'O', 'C(C(C(CO)O)(C(CO)O)O)=O']	['CO', 'C(C(C(CO)O)(C(CO)O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1216_0	['C=O', 'O', 'C(CC=O)=O']	['CO', 'C(CC(O)=O)=O']	Cannizarro 2, HCHO (reduction)	-27.03
1218_0	['C=O', 'O', 'C(C(C)=O)=O']	['CO', 'C(C(C)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-22.75
1220_0	['C=O', 'O', 'C(C(CCO)=O)=O']	['CO', 'C(C(CCO)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1222_0	['C=O', 'O', 'C(CC(C=O)O)=O']	['CO', 'C(C(CC=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1224_0	['C=O', 'O', 'C(CC(C=O)O)=O']	['CO', 'C(CC(C=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1226_0	['C=O', 'O', 'C(CC(CO)=O)=O']	['CO', 'C(CC(CO)=O)(O)=O']	Cannizarro 2, HCHO (reduction)	-21.99
1230_0	['C=O', 'O', 'C(C)=O']	['CO', 'C(C)(O)=O']	Cannizarro 2, HCHO (reduction)	-41.75
1232_0	['C=O', 'O', 'C(C(CNCC=O)O)=O']	['CO', 'C(C(CNCC=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1234_0	['C=O', 'O', 'C(C(CNCC=O)O)=O']	['CO', 'C(C(CNCC(O)=O)O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1236_0	['C=O', 'O', 'C(C(C(CO)NCC=O)O)=O']	['CO', 'C(C(C(CO)NCC=O)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-60.81
1238_0	['C=O', 'O', 'C(C(C(CO)NCC=O)O)=O']	['CO', 'C(C(C(CO)NCC(O)=O)O)=O']	Cannizarro 2, HCHO (reduction)	-60.81
1240_0	['C=O', 'O', 'C(C(CN)O)=O']	['CO', 'C(C(CN)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1242_0	['C=O', 'O', 'C(C(C(CO)N)O)=O']	['CO', 'C(C(C(CO)N)O)(O)=O']	Cannizarro 2, HCHO (reduction)	-30.17
1244_0	['C(CNCC=O)(C(CO)O)=O']	['C1(CNCC(C1(CO)O)O)=O']	Knoevenagel C	-67.61
1244_1	['C(CNCC=O)(C(CO)O)=O']	['C1(CNCC(C1(CO)O)O)=O']	Knoevenagel H	-67.61
1246_0	['C(C(CNCC=O)O)=O']	['C(C1(CNCC1O)O)=O']	Knoevenagel C	-66.9
1246_1	['C(C(CNCC=O)O)=O']	['C(C1(CNCC1O)O)=O']	Knoevenagel H	-66.9
1248_0	['C(C(C(CO)NCC=O)O)=O']	['C(C1(C(CNC1CO)O)O)=O']	Knoevenagel C	-104.12
1248_1	['C(C(C(CO)NCC=O)O)=O']	['C(C1(C(CNC1CO)O)O)=O']	Knoevenagel H	-104.12
1250_0	['C(C(C(C(CO)O)O)N)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(CO)O)O)N)=O']	Knoevenagel C	-3.19
1250_1	['C(C(C(C(CO)O)O)N)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(CO)O)O)N)=O']	Knoevenagel H	-3.19
1252_0	['C(C(C(CN)O)N)=O', 'C(C=O)=O']	['C(C(C(CN)O)(C(C=O)O)N)=O']	Knoevenagel C	-3.02
1252_1	['C(C(C(CN)O)N)=O', 'C(C=O)=O']	['C(C(C(CN)O)(C(C=O)O)N)=O']	Knoevenagel H	-3.02
1258_0	['C(C(C(CN)O)N)=O', 'C(C(C)=O)=O']	['C(C(C(CN)O)(C(C(C)=O)O)N)=O']	Knoevenagel C	-1.38
1258_1	['C(C(C(CN)O)N)=O', 'C(C(C)=O)=O']	['C(C(C(CN)O)(C(C(C)=O)O)N)=O']	Knoevenagel H	-1.38
1260_0	['C(C(C(CN)O)N)=O', 'C(C)=O']	['C(C(C(CN)O)(C(C)O)N)=O']	Knoevenagel C	-3.19
1260_1	['C(C(C(CN)O)N)=O', 'C(C)=O']	['C(C(C(CN)O)(C(C)O)N)=O']	Knoevenagel H	-3.19
1270_0	['C(C(CO)N)=O', 'C(CNCC=O)=O']	['C(C(CO)(C(CNCC=O)O)N)=O']	Knoevenagel C	-6.09
1270_1	['C(C(CO)N)=O', 'C(CNCC=O)=O']	['C(C(CO)(C(CNCC=O)O)N)=O']	Knoevenagel H	-6.09
1272_0	['C(C(CO)N)=O', 'C(C(CO)O)(O)=O']	['C(C(CO)(C(C(CO)N)O)O)(O)=O']	Knoevenagel C	-7.7
1272_1	['C(C(CO)N)=O', 'C(C(CO)O)(O)=O']	['C(C(CO)(C(C(CO)N)O)O)(O)=O']	Knoevenagel H	-7.7
1298_0	['C(C(CO)N)=O', 'C(C)=O']	['C(C(CO)(C(C)O)N)=O']	Knoevenagel C	-3.19
1298_1	['C(C(CO)N)=O', 'C(C)=O']	['C(C(CO)(C(C)O)N)=O']	Knoevenagel H	-3.19
1300_0	['C(C(CO)N)=O', 'C(C(CN)O)=O']	['C(C(CN)(C(C(CO)N)O)O)=O']	Knoevenagel C	-7.7
1300_1	['C(C(CO)N)=O', 'C(C(CN)O)=O']	['C(C(CN)(C(C(CO)N)O)O)=O']	Knoevenagel H	-7.7
1304_0	['C(C(C(C(CO)O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(CO)O)O)O)=O']	Knoevenagel C	-7.87
1304_1	['C(C(C(C(CO)O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(CO)O)O)O)=O']	Knoevenagel H	-7.87
1306_0	['C(C(C(CN)O)O)=O', 'C(C=O)=O']	['C(C(C(CN)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
1306_1	['C(C(C(CN)O)O)=O', 'C(C=O)=O']	['C(C(C(CN)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
1310_0	['C(C(C(CN)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CN)O)(C(C=O)(C)O)O)=O']	Knoevenagel C	-1.42
1310_1	['C(C(C(CN)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CN)O)(C(C=O)(C)O)O)=O']	Knoevenagel H	-1.42
1312_0	['C(C(C(CN)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CN)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-6.06
1312_1	['C(C(C(CN)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CN)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
