2511_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CCO)(C(C(C)=O)O)=O']	Cannizarro 2, glucose (oxidation)
2512_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC(C(CCO)=O)O)=O']	Cannizarro 2, glucose (oxidation)
2514_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC(C(CCO)O)=O)=O']	Cannizarro 2, glucose (oxidation)
2516_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CO)O)(CC(C)=O)=O']	Cannizarro 2, glucose (oxidation)
2518_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CCC=O)(C(CO)O)=O']	Cannizarro 2, glucose (oxidation)
2520_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(CCCO)=O)O)=O']	Cannizarro 2, glucose (oxidation)
2522_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C)=O)(CC(CO)O)=O']	Cannizarro 2, glucose (oxidation)
2524_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC(CC(CO)O)=O)=O']	Cannizarro 2, glucose (oxidation)
2526_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC(C=O)O)(CCO)=O']	Cannizarro 2, glucose (oxidation)
2528_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(CO)=O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CO)(CC(C(CO)O)N)=O']	Cannizarro 2, glucose (oxidation)
2530_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C(C)=O)O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C)(C(C(C(CO)O)N)O)=O']	Cannizarro 2, glucose (oxidation)
2532_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC(C(C(CO)O)N)O)=O']	Cannizarro 2, glucose (oxidation)
2534_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(C(CCO)O)N)O)=O']	Cannizarro 2, glucose (oxidation)
2536_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC1C(C(C(O)O1)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC1C(C(C(O)O1)O)O)O']	Cannizarro 2, glucose (oxidation)
2538_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CO)O)=CC(CO)=O']	Cannizarro 2, glucose (oxidation)
2540_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CO)=CC(C(CO)O)=O']	Cannizarro 2, glucose (oxidation)
2541_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CO)=CC(C(CO)O)=O']	Cannizarro 2, glucose (oxidation)
2543_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C=CC(C(C(CO)O)O)=O']	Cannizarro 2, glucose (oxidation)
2544_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CO)O)=CC(CO)=O']	Cannizarro 2, glucose (oxidation)
2546_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(CO)O)O)=CC=O']	Cannizarro 2, glucose (oxidation)
2548_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(C=CCO)O)O)=O']	Cannizarro 2, glucose (oxidation)
2550_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CO)O)O)(N)=CC=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CO)=C(C(C(CO)O)O)N']	Cannizarro 2, glucose (oxidation)
2552_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(N)=CC(CO)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CO)O)=C(C(CO)O)N']	Cannizarro 2, glucose (oxidation)
2554_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CO)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(CO)O)N)O']	Cannizarro 2, glucose (oxidation)
2555_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(CO)O)N)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CO)(CC(C(CO)O)N)=O']	Cannizarro 2, glucose (oxidation)
2557_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CO)N)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(CO)N)O)(CCO)=O']	Cannizarro 2, glucose (oxidation)
2559_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(CO)N)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CO)O)(CC(CO)N)=O']	Cannizarro 2, glucose (oxidation)
2560_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C=O)N)(C(CO)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CO)O)(CC(CO)N)=O']	Cannizarro 2, glucose (oxidation)
2562_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C=O)O)(C(CN)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(CN)O)(CC(CO)O)=O']	Cannizarro 2, glucose (oxidation)
2563_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(CCO)=O)O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(CO)N)O)(CCO)=O']	Cannizarro 2, glucose (oxidation)
2565_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=O)O)O)(CCN)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(CO)O)O)(CCN)=O']	Cannizarro 2, glucose (oxidation)
2567_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(CC(C(C(CO)O)O)N)=O']	Cannizarro 2, glucose (oxidation)
2569_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C(C(CCO)N)O)O)=O']	Cannizarro 2, glucose (oxidation)
2571_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1(CC(C(CO)O1)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C1(CC(C(CO)O1)O)O)O']	Cannizarro 2, glucose (oxidation)
2573_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC1(C(C(CO1)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C1C(C(C(CCO)(O)O1)O)O']	Cannizarro 2, glucose (oxidation)
2575_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C1C(CC(C(CO)O)(O)O1)O']	Cannizarro 2, glucose (oxidation)
2576_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C1(CC(C(CO)O1)O)O)O']	Cannizarro 2, glucose (oxidation)
2578_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'CC1(C(C(C(CO)O1)O)O)O']	Cannizarro 2, glucose (oxidation)
2580_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C(C1C(CC(O)O1)O)O)O']	Cannizarro 2, glucose (oxidation)
2582_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1(CC(C(CO1)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C1C(C(CC(CO)(O)O1)O)O']	Cannizarro 2, glucose (oxidation)
2584_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)(O)=O', 'C(C1C(C(CC(O)O1)O)O)O']	Cannizarro 2, glucose (oxidation)
2586_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1C(C(C(C1O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C1C(C(C(C1O)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2588_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(C(CO)O)O)O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2590_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CO)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CO)O)(O)=O']	Cannizarro 2, glucose (reduction)
2591_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2592_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CO)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(CO)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2593_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2594_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(O)=O)=O']	Cannizarro 2, glucose (reduction)
2595_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(CO)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(CO)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2597_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(O)=O']	Cannizarro 2, glucose (reduction)
2599_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CCO)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CCO)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2600_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(C)=O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2601_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2603_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2604_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2605_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C=O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2607_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C)(O)=O']	Cannizarro 2, glucose (reduction)
2608_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(CO)O)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2609_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(CO)O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CC(CO)O)O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2610_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(CO)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(C(CO)=O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2611_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(CCO)O)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2612_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CC(C=O)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2614_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(C(C=O)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2615_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(O)=O)O)O)(C(C)O)=O']	Cannizarro 2, glucose (reduction)
2616_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CO)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(CO)=O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2618_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CN)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CN)(O)=O']	Cannizarro 2, glucose (reduction)
2620_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	Cannizarro 2, glucose (reduction)
2621_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CO)O)=O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(CO)O)=O)N)(O)=O']	Cannizarro 2, glucose (reduction)
2622_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(CO)O)N)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CC(CO)O)N)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2623_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(CO)=O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(C(CO)=O)N)O)(O)=O']	Cannizarro 2, glucose (reduction)
2624_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(CCO)N)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(CCO)N)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2625_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(C=O)O)O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(C(C(O)=O)O)O)N)=O']	Cannizarro 2, glucose (reduction)
2627_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(C=O)O)O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(C(C=O)O)O)N)(O)=O']	Cannizarro 2, glucose (reduction)
2628_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=O)O)O)(C(C)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(O)=O)O)O)(C(C)N)=O']	Cannizarro 2, glucose (reduction)
2629_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CN)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(CN)=O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2630_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CO)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(CO)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2631_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(CCO)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(CCO)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2633_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C(O)=O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(C(O)=O)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2634_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)O)O)(O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(C(O)=O)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2636_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C1(C(C(CC1O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C1(C(C(CC1O)O)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2638_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CO)O)(C(CO)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CO)O)(C(CO)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2640_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(CO)O)N)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(CO)O)N)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2642_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(CO)O)=O)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CC(CO)O)=O)N)(O)=O']	Cannizarro 2, glucose (reduction)
2644_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C=O)O)(C(CO)N)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(O)=O)O)(C(CO)N)=O']	Cannizarro 2, glucose (reduction)
2646_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=O)O)N)(CCO)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(O)=O)O)N)(CCO)=O']	Cannizarro 2, glucose (reduction)
2648_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C(C)=O)N)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(C(C)=O)N)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2650_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CCO)(CC(C(O)=O)=O)=O']	Cannizarro 2, glucose (reduction)
2652_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CO)(CCC(C(O)=O)=O)=O']	Cannizarro 2, glucose (reduction)
2654_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C)(C(CC(C(O)=O)=O)O)=O']	Cannizarro 2, glucose (reduction)
2656_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(CC(C(O)=O)=O)O)=O']	Cannizarro 2, glucose (reduction)
2658_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(CC(C=O)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2660_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(CCO)=O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2662_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(CC(CO)=O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2664_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(C)=O)O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2666_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(CC=O)O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2668_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(CC(O)=O)O)=O)=O']	Cannizarro 2, glucose (reduction)
2670_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(O)=O)O)(CC(C)=O)=O']	Cannizarro 2, glucose (reduction)
2672_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CCC=O)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2674_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CCC(O)=O)=O)O)=O']	Cannizarro 2, glucose (reduction)
2676_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CC(C(C)=O)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2678_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(CC(C(O)=O)O)=O)=O']	Cannizarro 2, glucose (reduction)
2680_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(CC(C=O)O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
2682_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CC(CO)=O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(CC(CO)=O)N)O)(O)=O']	Cannizarro 2, glucose (reduction)
2684_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C(C)=O)O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C(C(C)=O)O)N)O)(O)=O']	Cannizarro 2, glucose (reduction)
2686_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(C(O)=O)O)N)O)=O']	Cannizarro 2, glucose (reduction)
2688_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC(C(C(C=O)O)N)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC(C(C(C=O)O)N)O)(O)=O']	Cannizarro 2, glucose (reduction)
2690_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(CC1C(C(C(O)O1)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(CC1C(C(C(O)O1)O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2692_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CO)O)=CC(C=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CO)O)=CC(C(O)=O)=O']	Cannizarro 2, glucose (reduction)
2694_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C(C(C=CCO)=O)O)(O)=O']	Cannizarro 2, glucose (reduction)
2696_0	['O', 'C(C(C(C(C(CO)O)O)O)O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)O', 'C(C=CC(C(CO)O)=O)(O)=O']	Cannizarro 2, glucose (reduction)
