Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G5	C(CCC(C(CO)O)=O)(CO)=O	VHGKOLIXISEZHU	54.9314	-1.732	-0.225	5	3	94.83	-3.0481	5	170.08	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208626
G5	C(C(CO)O)(CCCO)=O	WUPJJEAVCYEIEG	39.8049	-1.1334	-0.303	4	3	77.76	-5.1524	4	152.13	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2766880572284408
G5	C(CC(CO)O)(CCO)=O	RTESPEIDNJCLBG	16.0104	-1.1334	-0.303	4	3	77.76	-5.8509	4	151.74	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27668805722844103
G5	C(C)(C(CO)C(C(CO)O)O)=O	JVMMUJADRTVHIL	54.5083	-1.9369	-0.064	5	4	97.99	-0.16779	5	175.95	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6589785924817116
G5	C(C(C(C)=O)(C(CO)CO)O)=O	JVJYYCDTUSQCCD	48.6948	-2.1279	-0.01	5	3	94.83	-2.8119	5	169.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G5	C(C(CO)(CC(CCO)=O)O)=O	BECJGSCAHSGRRD	37.9035	-1.8918	-0.12	5	3	94.83	-8.0313	5	172.24	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4144719963420858
G5	C(CCC=O)(C(CO)(CO)O)=O	QZESNSBYLPEPKX	65.5601	-1.8918	-0.12	5	3	94.83	-3.9422	5	172.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4144719963420858
G5	C(C(C(CCCO)=O)(CO)O)=O	CPTAVRIVRXHOGO	67.6483	-1.8918	-0.12	5	3	94.83	-7.0676	5	174.89	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4144719963420858
G5	C(CC(C=O)O)(C(CO)CO)=O	JOUVWLRSMRPJFL	12.5044	-2.0541	-0.171	5	3	94.83	-3.6006	5	171.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G5	C(C(CCO)C(C=O)(CO)O)=O	FXNXFGJLIRISIU	712.817	-2.2139	-0.066	5	3	94.83	-5.3675	5	168.25	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G5	C(C(CO)(C(CO)CC=O)O)=O	GPXMGRWOWNAYDD	42.4554	-2.2139	-0.066	5	3	94.83	-5.5231	5	173.17	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G5	C(CCO)(C(C(C)=O)(CO)O)=O	MPJFCCLLDFONGJ	61.6053	-1.8058	-0.064	5	3	94.83	-1.2942	5	174.3	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4110204507761278
G5	C(C(CO)CO)(C(C(C)=O)O)=O	LXQCZIKBAGQLKH	35.3089	-1.9681	-0.115	5	3	94.83	-1.6981	5	172.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G5	C(C(CO)(CO)O)(CC(C)=O)=O	QZHMZVBDIASBOI	64.9556	-1.8058	-0.064	5	3	94.83	-9.067	5	173.39	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4110204507761276
G5	C(C(CO)(C(C(CO)=O)C)O)=O	BCZGVABHFKOPCX	62.6135	-2.1279	-0.01	5	3	94.83	0.23576	5	174.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G5	C(C(C)=O)(C(CO)C(CO)O)=O	NYOCIXDEFAUWAP	35.1419	-1.9681	-0.115	5	3	94.83	-3.937	5	172.84	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084515
G5	C(C)(C(CO)C(CO)O)=O	YFVQNRHPXIDNRI	30.8536	-1.3695	-0.193	4	3	77.76	-0.13043	4	150.47	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.38011172819480676
G5	C(C(C(CCO)=O)(CCO)O)=O	UROQTUVSDVDOSL	44.2206	-1.8918	-0.12	5	3	94.83	-4.0776	5	173.61	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4144719963420858
G5	C(C(C(C(CO)O)=O)CCO)=O	ARMPTADBTNVOGR	29.0856	-2.0541	-0.171	5	3	94.83	-4.6358	5	175.66	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.52134721287441
G5	C(C(C(CO)CCO)=O)(O)=O	ZQIPPABFPHEOLL	24.2531	-1.624	-0.067	5	3	94.83	-11.789	5	154.57	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.22143813884297572
G5	C(C(C(CCCO)=O)O)(O)=O	GZUTXFCPBHFURR	29.1813	-1.483	-0.285	5	3	94.83	-5.6309	5	152.75	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11574960063439735
G5	C(C(CCC(CO)O)=O)(O)=O	FYBWNLNWZMONGV	43.0023	-1.483	-0.285	5	3	94.83	-14.804	5	152.67	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11574960063439735
G5	C(CO)(C(C)C(C(O)=O)O)=O	PKDHCAJSHPGUKZ	31.8642	-1.7191	-0.175	5	3	94.83	2.8599	5	152.33	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21917327160076325
G5	C(CC1C(C(C(O)O1)O)O)O	WRYOEBBYARWGSI	57.7259	-1.6563	-0.148	5	4	90.15	-4.1241	5	156.68	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.8082959080080147
G5	C1(C(CO)C(C(CO)O1)O)O	JWYLVRZWPQRJCA	29.0282	-1.916	0.07	5	4	90.15	-0.9955	5	156.01	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9139844462165935
G5	C1C(C(C(O)O1)CO)O	XTYCLALXHOIRRO	-1.11793	-1.314	-0.059	4	3	69.92	-0.51951	4	126.71	134.0579088	C5H10O4	5	10	4	0.8	2.0	0.8	0.6351175819296881
G5	C1C(C(C(O)O1)(CCO)O)O	CKEHJDZFRPOMAY	71.3764	-1.683	0.121	5	4	90.15	-3.0396	5	156.75	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.8071092296842693
G5	C1C(C(C(C(O)O1)CO)O)O	KSLAQNIBBNMQMM	428.004	-1.8241	0.07	5	4	90.15	-3.9915	5	154.38	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9105329006506345
G5	C1(C(C(C(CCO)O1)O)O)=O	BAKBOLGADIKZRT	56.0665	-1.872	-0.316	5	3	86.99	-7.8867	5	147.97	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.6672129828347552
G5	C(C(C(C(CO)O)O)O)=CCO	NOCBBYBQZFVHEI	58.2841	-1.9218	0.105	5	5	101.15	-0.4215	5	177.35	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.8726548581511236
G5	C(CO)(C(C=CCO)O)=O	GIOVXXYUYKGACT	44.3697	-1.3856	-0.075	4	3	77.76	1.3209	4	145.23	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C(CO)(CO)=C(C=O)CO	BPUOPBTZLSNZAF	-8.01803	-1.0725	0.269	4	3	77.76	-5.1321	4	141.21	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45151839036721453
G5	C(CO)(C(C(CO)=C)O)=O	MSZJCPSNAZLVMJ	46.3038	-1.1669	-0.096	4	3	77.76	-1.4544	4	144.36	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C(CO)(CO)=CC(CO)=O	WPCZYIWTJZJUNL	20.1595	-1.1385	0.179	4	3	77.76	-0.52455	4	142.05	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4515183903672143
G5	C(CO)(C(C(CO)=CCO)O)=O	OWOOEPUTQRHCON	38.9876	-1.7059	0.308	5	4	97.99	1.6065	5	171.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541186
G5	C(CO)(CO)=C(C(CO)=O)CO	BRKZFTLGTJVIRS	8.70415	-1.4588	0.562	5	4	97.99	-0.44676	5	169.89	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7291985763303735
G5	C=C(C(CO)=O)C(CO)(CO)O	LRNRBQKDFDRXGA	93.2772	-1.713	0.302	5	4	97.99	-4.6026	5	173.49	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541193
G5	C(CO)(C(C=CC(CO)O)O)=O	QBJGWDOGZBRSSF	490.584	-1.953	0.054	5	4	97.99	1.2646	5	170.45	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(CO)(CO)=C(C=O)C(CO)O	ZVIZQCQJQWOWTB	9.64445	-1.6399	0.398	5	4	97.99	-4.322	5	168.77	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541195
G5	C(C(C(CO)=C(CO)CO)O)=O	IYKPHMWNLMTKDH	16.0337	-1.6399	0.398	5	4	97.99	-4.3317	5	168.43	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541195
G5	C(CO)=C(C=O)C(CO)(CO)O	PAIHDLUSOHKCQQ	53.5098	-1.8657	0.413	5	4	97.99	-3.5891	5	171.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541193
G5	C(CO)(C(CO)(CO)O)=CC=O	ASYHJRBIHILVEL	947.705	-1.8657	0.413	5	4	97.99	-5.0712	5	161.83	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541184
G5	C(CO)(C(C(C(CO)O)=C)O)=O	TUNXUQZNRQXAGW	78.978	-1.7343	0.033	5	4	97.99	-1.5282	5	173.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(CO)(CO)=CC(C(CO)O)=O	AHVZIZNUZFDIKF	41.3907	-1.7059	0.308	5	4	97.99	-0.2795	5	170.47	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541195
G5	C(CO)=C(CO)CO	DRLCSWDVAKHTJF	-17.7583	-0.5399	0.101	3	3	60.69	-2.4997	3	122.76	118.06299418	C5H10O3	5	10	3	0.6	2.0	0.6	0.31373445125356964
G5	C(C(CO)O)(C(C=CCO)O)=O	FAHQKEAJAJVALX	61.4605	-1.953	0.054	5	4	97.99	0.32903	5	171.19	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778642
G5	C(CO)(C(CO)O)=C(C=O)CO	ZHVRWVPFUKZPAT	18.2245	-1.6399	0.398	5	4	97.99	-2.9004	5	167.14	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541189
G5	C(C(CO)O)(C(C(CO)=C)O)=O	RHKBFVNYPQATHV	61.1773	-1.7343	0.033	5	4	97.99	-2.5564	5	171.43	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778642
G5	C(CO)(C(CO)O)=CC(CO)=O	BUVCEQACWORJIE	45.8763	-1.7059	0.308	5	4	97.99	1.3372	5	168.53	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541189
G5	C(CO)(C(CO)O)=CCO	OLXJQCREHZIYEV	14.656	-1.1073	0.23	4	4	80.92	-0.38337	4	149.04	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.5926013155404743
G5	C(C(CO)(CO)O)=C(C=O)CO	GNMNEFDUCRRALY	55.8244	-1.8657	0.413	5	4	97.99	-4.0825	5	171.48	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541189
G5	C(C(CO)(CO)O)=CC(CO)=O	PIEAYBYZELSXEJ	81.6686	-1.9317	0.323	5	4	97.99	-0.1891	5	172.72	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541189
G5	C(C(CO)(CO)O)=CCO	MWBGESLNKHGYMD	53.4027	-1.3331	0.245	4	4	80.92	-2.2555	4	152.44	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.5926013155404743
G5	C(C(CO)(C(CO)O)O)=CCO	QNFOWROLWQUMMM	74.7803	-1.9005	0.374	5	5	101.15	-0.28626	5	179.77	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.8714681798273783
G5	C(C(CO)O)=C(C=O)CO	XKMPPJUJOHRZFR	24.3835	-1.3196	0.015	4	3	77.76	-3.0345	4	143.19	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45270506869095983
G5	C(C(CO)O)=CC(CO)=O	JRGCJZUUVRTGIZ	52.2259	-1.3856	-0.075	4	3	77.76	0.88548	4	144.47	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C(C(CO)O)=C(C(CO)=O)CO	VUHKUNWKTDCEED	52.601	-1.7059	0.308	5	4	97.99	1.3352	5	171.78	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541189
G5	C=C(C(CO)=O)C(C(CO)O)O	RVXRVERNIWKWFI	82.0175	-1.7343	0.033	5	4	97.99	-3.7513	5	172.6	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(C(CO)O)=C(C=O)C(CO)O	HLFZCBYZSOVKBP	49.7305	-1.887	0.144	5	4	97.99	-2.5242	5	171.66	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(C(C(CO)=CC(CO)O)O)=O	GQAAMBZKULNEAZ	46.4315	-1.887	0.144	5	4	97.99	-2.5541	5	169.37	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(CO)=C(C=O)C(C(CO)O)O	ZQDQDWGCKFNPRC	42.6928	-1.887	0.144	5	4	97.99	-2.6029	5	172.24	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778646
G5	C(CO)(C(C(CO)O)O)=CC=O	YLYRWBNTPTUWCO	42.6942	-1.887	0.144	5	4	97.99	-4.1202	5	172.04	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778644
G5	C(C(CO)O)=CC(C(CO)O)=O	DJNUROCCJVBCAY	74.6015	-1.953	0.054	5	4	97.99	1.0625	5	170.76	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(C(CO)O)=CCO	IVWUOJJXIHLHOB	19.0699	-0.787	-0.153	3	3	60.69	-1.2535	3	123.7	118.06299418	C5H10O3	5	10	3	0.6	2.0	0.6	0.31492112957731505
G5	C(C(C(CO)O)O)=C(C=O)CO	AICWIXUPEJUOHU	42.6985	-1.887	0.144	5	4	97.99	-2.6029	5	171.63	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778642
G5	C(C(C(CO)O)O)=CC(CO)=O	NTLOIKNDFPDXRO	77.5887	-1.953	0.054	5	4	97.99	1.1379	5	171.99	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778644
G5	C(C(C(CO)O)O)=CCO	ZRDKNTASDLSPCG	37.7619	-1.3544	-0.024	4	4	80.92	-0.79689	4	151.6	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.5937879938642198
G5	C(CO)=C(C=O)C(CO)O	CRKMXBSYYXIDND	20.8156	-1.3196	0.015	4	3	77.76	-2.5242	4	143.98	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C(C(C(CO)=CCO)O)=O	CJUPBKPMUJHOCQ	17.5324	-1.3196	0.015	4	3	77.76	-2.5334	4	144.7	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45270506869096006
G5	C(CO)=C(C(CO)=O)CO	BBSUDUNZQQMQIA	18.7758	-1.1385	0.179	4	3	77.76	1.2611	4	143.59	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4515183903672143
G5	C=C(C(CO)=O)C(CO)O	OXJYLDZYLYNHRA	65.1696	-1.1669	-0.096	4	3	77.76	-3.5646	4	144.22	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C(C(C=CC(CO)O)O)=O	JAQMFYXKJCUVGX	51.0966	-1.5667	-0.239	4	3	77.76	-3.4175	4	144.62	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45389174701470536
G5	C(C(C(C(CO)O)=C)O)=O	ABQLGQPLJNUNCI	57.0961	-1.348	-0.26	4	3	77.76	-5.7838	4	145.15	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45389174701470536
G5	C(CO)=CC(C(CO)O)=O	WTJVBDMTLZBIGT	45.1978	-1.3856	-0.075	4	3	77.76	1.0625	4	144.37	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C=CC(CO)(C(C(CO)O)O)O	FZWMIWLTOYKUCG	111.029	-1.9289	0.099	5	5	101.15	-4.7916	5	179.68	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.8726548581511245
G5	C(CO)(C(C=CCO)(CO)O)=O	JLHAXXXWJMDPRK	77.7677	-1.9317	0.323	5	4	97.99	1.8205	5	173.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541193
G5	C(CO)(C(C(CO)=C)(CO)O)=O	SCHXPKCFALCFEH	663.131	-1.713	0.302	5	4	97.99	-0.92913	5	168.91	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541186
G5	C(C(C=CCO)(CO)O)(O)=O	WRSVQKPJXSMGCJ	72.1532	-1.6827	0.263	5	4	97.99	0.85219	5	154.2	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.4316628589464311
G5	C(C(C(CO)=C)(CO)O)(O)=O	UPJGGXPFXSNNIX	668.468	-1.464	0.242	5	4	97.99	-1.6635	5	145.99	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.4316628589464311
G5	C(C(C=CCO)(CO)O)=O	GJQGHKCTTJHLQN	388.182	-1.5454	0.03	4	3	77.76	-3.0102	4		146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45270506869095983
G5	C=C(C=O)C(CO)(CO)O	HENSFZKAUPQLHJ	64.3375	-1.3267	0.009	4	3	77.76	-6.8001	4	144.97	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.4527050686909596
G5	C(C(C(CO)=C)(CO)O)=O	DXLIVXLZGNQCEI	666.947	-1.3267	0.009	4	3	77.76	-5.3578	4	139.3	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45270506869095983
G5	C(C(C(CO)=CCO)(CO)O)=O	GUONUHLZBOVUOF	49.7895	-1.8657	0.413	5	4	97.99	-2.1457	5	172.21	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7303852546541195
G5	C(C(C=CC(CO)(CO)O)O)=O	FFHIBEPSELQSQM	94.2958	-2.1128	0.159	5	4	97.99	-4.3425	5	173.85	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778646
G5	C(C(C=CC(CO)O)(CO)O)=O	FJMWAQQDPLVOOB	83.3012	-2.1128	0.159	5	4	97.99	-2.8963	5	173.15	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778646
G5	C(C(C(C(CO)(CO)O)=C)O)=O	LJKAEIFYFMGPQA	1517.39	-1.8941	0.138	5	4	97.99	-6.6916	5		176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C(C(C(C(CO)O)=C)(CO)O)=O	PADXHLSPMUIVNE	712.986	-1.8941	0.138	5	4	97.99	-5.2575	5	164.76	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778646
G5	C=CC(CO)(CO)O	ZBAKYSJWSSHGMG	61.5331	-0.7941	-0.159	3	3	60.69	-6.9917	3	125.85	118.06299418	C5H10O3	5	10	3	0.6	2.0	0.6	0.31492112957731505
G5	C(C(C=CCO)(C(CO)O)O)=O	NXCOYLZJJFBXKM	79.6459	-2.1128	0.159	5	4	97.99	-2.4158	5	174.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778646
G5	C=C(C=O)C(CO)(C(CO)O)O	HANGCTXPMJUHGA	79.4863	-1.8941	0.138	5	4	97.99	-5.3315	5	170.26	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778646
G5	C(C(C(CO)=C)(C(CO)O)O)=O	PJDWHYFEUQBIRN	687.172	-1.8941	0.138	5	4	97.99	-5.2946	5	169.59	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7315719329778648
G5	C=CC(CO)(C(CO)O)O	PSLCLNSAXUXXHP	78.573	-1.3615	-0.03	4	4	80.92	-4.9578	4	153.6	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.5937879938642197
G5	C=CC(C(CO)(CO)O)=O	IOJWSYGKOBTLPA	89.4659	-1.3927	-0.081	4	3	77.76	-6.4701	4	145.68	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45270506869095983
G5	C=C(C(C(CO)O)=O)CO	LJSFBACKHJALPP	379.466	-1.1669	-0.096	4	3	77.76	-4.0945	4	136.58	146.0579088	C6H10O4	6	10	4	0.6666666666666666	1.6666666666666667	0.6666666666666666	0.45270506869096006
G5	C(CO)(C1COC(C1O)O)=O	MJHXDAWASMCHQT	20.0609	-1.9126	0.019	5	3	86.99	0.69193	5	149.6	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7729015210433331
G5	C(C1C(CO)C(C(O1)O)O)=O	GRUHPEXWOJZEAF	36.7789	-2.1283	-0.145	5	3	86.99	-2.8295	5	151.1	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7740881993670784
G5	C1C(CO)(C(C(O)O1)CO)O	SOWJXYHZXMHPJU	24.0238	-1.9427	0.339	5	4	90.15	-0.1592	5	156.36	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9127977678928475
G5	C1C(CO)(CC(CO)(O)O1)O	IIWBMHFOSYOJSW	59.9081	-1.9477	0.252	5	4	90.15	-3.1201	5	157.66	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.805922551360524
G5	C1(C(O)OC(CCO)C1CO)=O	ZGGWVZZIQLDZJM	20.7871	-1.3179	-0.251	5	3	86.99	-0.9375	5	169.33	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39425309607807774
G5	C(CC1C(C(C(O)O1)CO)O)=O	REDBXPOIMGFNPJ	-1.3704	-1.6739	-0.415	5	3	86.99	-2.3575	5	166.91	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3954397744018235
G5	C(C1C(O)OC(C1O)CCO)=O	RVXDLTOKPFTKRZ	-9.23321	-1.6739	-0.415	5	3	86.99	-4.1864	5	168.55	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39543977440182393
G5	C(C1C(CCO)OC(C1O)O)=O	PKZBAZXUHMJSEI	9.27972	-1.6739	-0.415	5	3	86.99	-4.1935	5	167.45	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3954397744018237
G5	C(CC1C(CO)C(C(O)O1)O)=O	CAPPITSGEVGSCG	33.5805	-1.6739	-0.415	5	3	86.99	-2.3544	5	168.09	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3954397744018237
G5	C(C1C(O)OCC1(CCO)O)=O	RJRXEWBSLYFGQD	-1.41474	-1.7006	-0.146	5	3	86.99	-3.4675	5	169.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39425309607807774
G5	C(C)(C1C(C(CO)C(O1)O)O)=O	BUYBJPNQJVASSV	343.137	-1.5879	-0.359	5	3	86.99	0.22032	5	169.65	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358655
G5	C(C1C(C)(C(CO)C(O1)O)O)=O	NXKTXCLUPRNHFZ	365.343	-1.8303	-0.254	5	3	86.99	-1.2992	5	169.16	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G5	C(C1C(O)OC(CO)C1(C)O)=O	SOOLCHWVUHYWNY	367.414	-1.8303	-0.254	5	3	86.99	-1.6303	5	166.94	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G5	C1(C(O)OC(CO)(CCO)C1)=O	HESDFIQLYVLURP	38.2282	-1.2892	-0.2	5	3	86.99	-6.0135	5	166.15	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2873778795457547
